Page Name,Post Created,Shares,Message,URL
Rassegna internazionale della Palestina,2023-11-11 15:01:00 EST,6,La deputata palestinese americana Rashida Tlaib: Tutto ciò che sua nonna vuole in Palestina è giustizia e dignità. #SharePost #shareforshare #PalestinianRights #ShareThisPost #share #trendingnow #November #GazaGenocide #trendingreels2023 #Gaza #humanrights #LikeFollowShare #GazaUnderAttack #gaza #november2023 #FreePalestine #trendingreels,https://www.facebook.com/100084470062180/posts/310074541818212
Rassegna internazionale della Palestina,2023-10-31 10:15:23 EDT,11,BREAKING: L'esercito di occupazione israeliano annuncia ufficialmente l'inizio dell'operazione di terra nella Striscia di Gaza. #explorereels #GazaGenocide #explorepage #gaza_under_attack_now #exploremore #SharePost #shareresep #ShareThisPost #kids,https://www.facebook.com/100084470062180/posts/304448449047488
PBI Story,2024-05-10 03:00:49 EDT,16,Settlers block the road with stones in front of humanitarian aid trucks heading to Gaza. #genocide #gazagenocide #Gaza #Gaza #Palestinians,https://www.facebook.com/100075796227281/posts/452457817290755
PBI Story,2024-03-28 15:16:45 EDT,5,"another night raid by occupation forces on the Palestinian camp of Qalandiya, Ramallah #genocide #Gaza #ICJ #GazaWar #Gazaunderattack",https://www.facebook.com/100075796227281/posts/427540146449189
PBI Story,2023-10-26 00:00:04 EDT,20,German police attack good people protesting Israeli massacre in Gaza #trendingreels #trendingreelsvideo #arab #SharePost #Qatar #Lebanon #Russia #Palestinians #Palestine #Palestina #gaza #GazaGenocide #gazaunderattack #Gaza_is_under_bombardment #gazanation #GazaUnderAttack #GazaPalestine #christianity #ChristianLife #GazaNation #palestineforever #kids,https://www.facebook.com/100075796227281/posts/341010178435520
WAFA- Agence de presse palestinienne,2024-03-27 07:53:37 EDT,6,"Funérailles de trois martyrs Hamza Ararawi de 27 ans, Mohammed Nasser Al-Sati de 19 ans et Ayman Hasan Azzouqa de 19 ans, de la ville de Jénine. #Cease_fire_In_Gaza_Now #GazaGenocide #Gaza",https://www.facebook.com/100063488323012/posts/933912908734978
WAFA- Agence de presse palestinienne,2024-03-06 07:10:08 EST,12,"Martyrs et blessés suite aux bombardements israéliens sur Deir Al-Balah, dans le centre de la bande de #Gaza. #Cease_fire_In_Gaza_Now #GazaGenocide #palestine",https://www.facebook.com/100063488323012/posts/919496406843295
WAFA- Agence de presse palestinienne,2024-01-23 08:16:23 EST,14,Des citoyens montent sur une colline au centre de la bande de #Gaza pour capter un signal qui leur permet de se connecter à Internet. #ilsnesontpasdeschiffres #BoycottIsrealProducts #GazaGenocide #ceasefireInGazaNOW #gaza_génocide #palestine,https://www.facebook.com/100063488323012/posts/889894639803472
WAFA- Agence de presse palestinienne,2024-01-06 04:31:01 EST,18,Cliquez sur le lien suivant : https://french.wafa.ps/Pages/Details/214420 #GazaGenocide #ceasefireInGazaNOW #gazagénocide #palestinien #gaza_génocide #Bombardements,https://www.facebook.com/100063488323012/posts/877881667671436
WAFA- Agence de presse palestinienne,2023-11-12 06:23:07 EST,12,"Malgré les lourds bombardements israéliens et les demandes de l'armée d'occupation israélienne pour que les Palestiniens du nord de la bande de #Gaza déplacent vers le sud, des milliers de Palestiniens refusent d'obéir aux ordres israéliens, comme le montrent ces photos prises aujourd'hui à Jabalia. #GazaGenocide #Gaza_is_under_bombardment #Gaza_Under_Attack #Palestine #Gaza #gaza_under_attack_now #GazaUnderAttack",https://www.facebook.com/100063488323012/posts/841087631350840
WAFA- Agence de presse palestinienne,2023-10-19 17:35:45 EDT,12,"Cette petite fille de deux ans a été sauvée des décombres de sa maison au camp d'Al-Shati dans l'ouest de #Gaza, à la suite d'une frappe aérienne israélienne. Israël continue de cibler les enfants, sa première cible dans la guerre. #GazaGenocide #gazasousbombardements #Gaza_Genocide #Gaza_Under_Attack #Gaza #palestiniansnotnumbers",https://www.facebook.com/100063488323012/posts/825830952876508
Palestine Online,2024-02-18 01:10:09 EST,8,London witnesses massive demonstrations in support of Palestine and in rejection of Israeli genocide in Gaza.,https://www.facebook.com/100063910471768/posts/836945285112480
Palestine Online,2023-12-28 12:00:32 EST,12,"Journalist Hossam Shabat, one of the few journalists documenting Israeli massacres in Gaza, discloses receiving a call from Israeli forces, threatening him to delete published content and stop reporting on the Israeli genocide in Gaza.",https://www.facebook.com/100063910471768/posts/803834338423575
Palestine Online,2023-12-25 12:26:04 EST,16,"Activists in the Netherlands distributed pamphlets at the ""Bijenkorf"" mall, urging shoppers to reflect before supporting brands associated with the Gaza genocide.",https://www.facebook.com/100063910471768/posts/801953965278279
WAFA News Agency - English,2024-06-09 06:28:49 EDT,12,#American actress Marcia Cross signs petition to ban Israel from participating in the Olympics as the genocide in #Gaza continues.,https://www.facebook.com/100063135914502/posts/777053711075819
WAFA News Agency - English,2024-05-31 08:54:33 EDT,16,Day 238 of Israel's unrelenting genocide: Scores of casualties across Gaza Details: https://english.wafa.ps/Pages/Details/144628,https://www.facebook.com/100063135914502/posts/772159168231940
WAFA News Agency - English,2024-05-16 10:27:33 EDT,9,"During the ongoing hearing in its case against Israel, the representative of South Africa to the International Court of Justice: ""South Africa seeks an order from the court. The only order that will clearly protect what is left of Palestinian life in Gaza is for Israel to cease its military activities throughout Gaza."" to stop the genocide.",https://www.facebook.com/100063135914502/posts/763585365755987
WAFA News Agency - English,2024-01-27 12:21:24 EST,17,"The cold, rainy weather exacerbates the suffering of the displaced families in central Gaza amid the ongoing Israeli aggression. #GazaGenocide",https://www.facebook.com/100063135914502/posts/704083371706187
WAFA News Agency - English,2023-11-11 13:45:50 EST,13,"About 4 months ago, 7-year-old Omar Halasa (left) celebrated getting the first rank among his colleagues in the second grade of school. He was smart, and he had ambitious dreams. However, on 15 October 2023, all of his dreams came to an end by an Israeli airstrike in Gaza. #SaveGazaChildren #GazaGenocide",https://www.facebook.com/100063135914502/posts/664152215699303
WAFA News Agency - English,2023-10-23 07:30:19 EDT,17,Watch: A brave Palestinian teenager stands up to help his mother who is injured in an Israeli airstrike in Gaza Strip. #Gazagenocide #GazaUnderaAttack #Gaza_under_attack #غزة #غزة_تُباد #غزه_تحت_القصف_ #GazaGenocide,https://www.facebook.com/100063135914502/posts/654724576642067
WAFA News Agency - English,2023-10-16 12:21:32 EDT,19,"Watch: Aerial shots show the destruction in #Gaza city. Israel has said there will be no temporary truce to allow aid in or foreigners out of the Gaza Strip, where desperation is mounting among millions of Palestinians trapped in the heavily bombarded enclave with little food or water. Credit: WAFA News Agency #Gazagenocide #GazaUnderaAttack #Gaza_under_attack #غزة #غزة_تُباد #غزه_تحت_القصف_",https://www.facebook.com/100063135914502/posts/651189950328863
Rassegna internazionale della Palestina,2023-10-31 03:00:24 EDT,13,Un'ambulanza di Gaza bersagliata dai jet israeliani. #GazaGenocide2023 #trendingreels2023 #trendingreel #GazaGenosida #GazaGenocide #palestinelivesmatter #palestineupdate #tuesday #PalestineWillBeFree #tuesdays #ambulance #ambulancelife #ambulans #ambulanceservice #ambulancia #ambulancedriver #ambulancier #ambulanceconversion,https://www.facebook.com/100084470062180/posts/304246839067649
PBI Story,2024-06-03 03:00:16 EDT,6,"Against the backdrop of utter devastation, Palestinian children stand resolute, their small hands defiantly holding aloft the Palestinian flag amidst the ruins of their homes in Gaza.✌🏻🇵🇸 #GazaWar #FreePalestine #GazaGenocide #arab #genocide",https://www.facebook.com/100075796227281/posts/467369189132951
PBI Story,2024-05-06 11:00:21 EDT,7,"Hundreds of protesters march in Cape Town, South Africa, in solidarity with the Palestinian people amid the ongoing Israeli genocide in Gaza.",https://www.facebook.com/100075796227281/posts/450127057523831
PBI Story,2024-03-01 11:03:32 EST,2,Gazans in the north running towards a small amount of aid dropped in the sky since a month and a half of no aid entering the north side of Gaza #Palestina #genocide #Muslim #Gaza #GazaWar,https://www.facebook.com/100075796227281/posts/411946834675187
PBI Story,2024-02-23 13:00:29 EST,14,Thousands of protesters march to the British Parliament in London to demand MPs vote for a ceasefire in Gaza. #Palestina #FreePalestine #GazaWar #genocide #Gaza,https://www.facebook.com/100075796227281/posts/408245951711942
PBI Story,2024-02-19 03:00:33 EST,8,"""We want to eat!"" Children in the northern Gaza Strip are demanding the world to provide them with food in light of the continuing Israeli war and the suffocating siege on the Strip. #2024 #LikeFollowShare #Gaza #FreePalestine #genocide #trendingreels #ShareShareShare #GazaWar #ShareThis",https://www.facebook.com/100075796227281/posts/406177965252074
PBI Story,2023-10-24 10:30:01 EDT,9,Citizens of Stockholm protest against Israeli occupation bombardment of Gaza and killing 5000+ Palestinian civilians #GazaGenocide #trendingreels #trendingreelsvideo #gazaunderattacks #GazaNation #shareresep #ShareThisPost #arab #hospitality #hospital,https://www.facebook.com/100075796227281/posts/340206015182603
PBI Story,2023-10-23 12:00:03 EDT,13,"Madness it is!!! Israeli Prime Minister Ordered his War Jets Pilots to Bomb the Plaza of Al Quds Hospital, just half an hour after killing 30 civilians in Jabalia in central #Gaza #trendingreels #trendingreelsvideo #kids #arab #SharePost #trendingmovie #Palestinians #Palestine #Palestina #gaza #GazaGenocide #gazaunderattack #Gaza_is_under_bombardment #gazanation #GazaUnderAttack #GazaPalestine #christianity #ChristianLife #GazaNation #palestineforever",https://www.facebook.com/100075796227281/posts/339805525222652
WAFA- Agence de presse palestinienne,2024-03-03 17:42:05 EST,18,"16 enfants #palestiniens sont morts de malnutrition et de déshydratation à l'hôpital Kamal Adwan de Beit Lahiya, au nord de #Gaza. #Cease_fire_In_Gaza_Now #GazaGenocide",https://www.facebook.com/100063488323012/posts/917831307009805
WAFA- Agence de presse palestinienne,2024-02-17 04:31:46 EST,20,Un enfant souffre de brûlures causées par les bombes américaines après avoir été gravement blessé lors d'une frappe aérienne #israélienne à #Gaza. #Cease_fire_In_Gaza_Now #GazaGenocide,https://www.facebook.com/100063488323012/posts/907742438018692
WAFA- Agence de presse palestinienne,2024-02-03 04:10:43 EST,18,Longue queue de centaines de personnes qui attendent de recevoir de la nourriture dans la bande de Gaza malgré le temps froid. #GazaGenocide #CeaseFireNow #palestine #Gaza,https://www.facebook.com/100063488323012/posts/897469505712652
WAFA- Agence de presse palestinienne,2024-01-28 01:57:20 EST,20,"À Gaza, les enfants s'endorment et se réveillent sous une tente fragile, sans défense face aux pluies torrentielles des larmes de l'hiver, manquant de chaleur, de refuge et de vêtements qui pourraient les protéger du froid mordant. #EndIsraelsGenocide #CEASEFIRE_NOW #GazaWar",https://www.facebook.com/100063488323012/posts/893303686129234
WAFA- Agence de presse palestinienne,2024-01-10 08:40:22 EST,29,#ilsnesontpasdeschiffres #BoycottIsrealProducts #GazaGenocide #ceasefireInGazaNOW #palestinien #Gaza #gaza_génocide #STOPtheGENOCIDE,https://www.facebook.com/100063488323012/posts/880701750722761
WAFA- Agence de presse palestinienne,2024-01-02 06:11:32 EST,20,"Les patients atteints de cancer à Gaza luttent sans traitement médical, selon le ministère de la santé ! #GazaGenocide #ceasefireInGazaNOW #GazaUnderFire #Gaza #gazagénocide #gaza_génocide",https://www.facebook.com/100063488323012/posts/875312484595021
WAFA- Agence de presse palestinienne,2023-12-06 07:10:40 EST,13,La série d'enterrements de martyrs dans la bande de #Gaza ne s'arrête pas. #fullceasefirenow #GazaGenocide #gazagénocide #StopGazaGenocide #GazaUnderAttacknow #Gaza,https://www.facebook.com/100063488323012/posts/857027606423509
WAFA- Agence de presse palestinienne,2023-11-28 07:17:32 EST,7,"Les funérailles du martyr Yassin Abdullah Al-Asmar, de 26 ans, dans la ville de Beitunia #crimesisraéliens #GazaGenocide #FreePalestineGaza #PalestineWillBeFree #Palestine #Gaza",https://www.facebook.com/100063488323012/posts/851668423626094
WAFA- Agence de presse palestinienne,2023-11-22 04:29:39 EST,29,Un bébé innocent survit à une frappe aérienne israélienne à #Gaza. #GazaGenocide #Gaza_Genocide #palestinien #Gaza #GazaPalestine #GazaUnderAttack,https://www.facebook.com/100063488323012/posts/847713920688211
WAFA- Agence de presse palestinienne,2023-11-05 12:25:36 EST,19,"Un autre massacre avec des martyrs et des blessés, dont la majorité était des enfants, alors que l'occupation cible une résidence appartenant à la famille Nofal, dans le camp de réfugiés d’Al-Shati, située à l'ouest de la ville de #Gaza. #Israel #Gaza_is_under_bombardment #GazaGenocide #gaza_under_attack_now #Palestine",https://www.facebook.com/100063488323012/posts/836987195094217
WAFA- Agence de presse palestinienne,2023-10-29 05:13:49 EDT,9,"18 civils, dont des enfants, assassinés barbarement par les frappes aériennes israéliennes à Gaza #Gaza_Genocide #فلسطين_الان #Gaza #Palestine #GazaUnderAttack #Gazagenocide #Gaza_under_attack",https://www.facebook.com/100063488323012/posts/832322178894052
WAFA- Agence de presse palestinienne,2023-10-18 17:07:16 EDT,7,🇵🇸 #Palestine || Une fille palestinienne embrasse son chat entre les décombres des maisons détruites à Gaza. Le 18 octobre 2023 #gazasousbombardements #GazaGenocide #gazasousattaque #Gaza_Under_Attack #Gaza,https://www.facebook.com/100063488323012/posts/825113352948268
