Page Name,Post Created,Shares,Message,URL
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-12-18 11:35:27 EST,129,"Yesterday, while sheltering with his wife Dr. Samira Ghefari and their five children, the head of Al Shifa Hospital's emergency room Dr. Hani Al Haitham was martyred in a targeted Zionist airstrike. The doctor and his wife Dr. Samira — also a physician — were killed instantly, along with their five children: Shireen, Tia, Sameer, Wafa, and Sara. In carrying out a deliberate murder of not only the head of the ER at Gaza's largest hospital, but also his wife and five young children, the Zionist regime further affirms its nature as that of a death cult sustained only through the taking of Palestinian life. Be it our heroes or their families, Israel's mission in these targeted killings of entire families is to wipe out entire bloodlines of Palestinians who have risen to be visible leaders in their community. Dr. Hani was remembered by all as a loving, caring, brilliant physician with a fatherly presence and a remarkably steadfast demeanor. Responsible for overseeing the emergency room at Gaza's largest hospital for over 2 months of genocide, the doctor slept for eight weeks straight on the floor of the emergency room at those times he was not on the clock. At the time of his martyrdom, Dr. Hani had left Al Shifa for the first time since October, to see his family and have momentary peace. Israel denied this peace to not only him, but his wife and their five children. Glory to Hani Al Haitham. Glory to every healer of the Palestinian people, who rises each morning to teach life. In Dr. Hani's name, and in the name of all our Martyrs, the struggle continues.",https://www.facebook.com/100064479708447/posts/742368297922487
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-03-25 18:06:40 EDT,52,"Today, the United Nations Security Council voted 14 to 0 to pass a resolution calling for a ceasefire in Gaza. The resolution comes after Israel has bombed, besieged, and destroyed the majority of Gaza over a six-month period, massacring over 40,000 Palestinians including more than 15,000 children. The resolution calls for a ceasefire “at least” until the end of Ramadan, alluding only to a hope for a more “lasting” ceasefire after that. The word “permanent” was taken out last minute as the US interfered in the drafting process, such that UNSC members barely had time to read the final iteration before casting their vote. For the first time ever, the US did not use its veto power to block a Palestine-related resolution at the UNSC, instead abstaining from the resolution vote. Shortly after the US abstained, Benjamin Netanyahu called off a high-level delegation of Israeli officials who were set to meet with US politicians in Washington this week. Despite withholding its veto, the US was still the only UNSC member to abstain from voting. The Biden Administration and leading US politicians of both major parties have also recommitted to defunding UNRWA, depriving millions of Palestinian refugees of their single largest funding source for food, shelter, and healthcare across Gaza, Palestine, and the Greater Levant. The ceasefire resolution fundamentally falls short of the Palestinian resistance and people’s demands. Those demands include a permanent ceasefire, the liberation of all Palestinian political prisoners from Zionist prisons, full withdrawal of Zionist forces from Gaza, and a lifting of the siege. Despite our movement’s symbolic progress on the international stage, the US and its allies continue to materially support Israel in its genocide through unconditional provision of billions of dollars in weapons, bombs, and military technology. Until Western complicity in Zionism ends, a ceasefire resolution is unlikely to have much of an impact on the genocide itself. With Land Day approaching, now is the time to concentrate our energies and focus on ending Western complicity — not only diplomatically, but materially. We’ll see you in the streets on March 30.",https://www.facebook.com/100064479708447/posts/800841018741881
CBS News,2024-05-24 22:15:52 EDT,15,"The United Nation's top court ordered Israel to halt its military offensive in Rafah and to take measures to ensure U.N. investigators have unimpeded access to Gaza to investigate allegations of genocide, however, the court has no ability to enforce its ruling. On Friday, the bodies of three hostages believed to have been killed on October 7 were recovered from Gaza, according to Israel's army.",https://www.facebook.com/100059455603099/posts/850079973650515
Reuters,2024-04-08 10:10:04 EDT,12,"Nicaragua asked the International Court of Justice to order Berlin to halt military arms exports to Israel and reverse its decision to stop funding UN Palestinian refugee agency UNRWA, saying there is a serious risk of genocide in Gaza ",https://www.facebook.com/100059422245844/posts/928226792501387
Democracy Now!,2024-03-14 14:04:01 EDT,46,Activists from San Francisco to New York Disrupt Business as Usual to Shine Light on Gaza Genocide,https://www.facebook.com/100057759681078/posts/837164444885537
Daily Wire,2024-03-29 14:15:02 EDT,14,"Hundreds of anti-Israel protesters flooded the street on Thursday outside of a fundraiser for President Joe Biden at Radio City Music Hall in New York City, eventually making it into the event that also featured former Democratic Presidents Barack Obama and Bill Clinton. The protest event, referred to as “Flood Manhattan for Gaza,” was replete with protesters waving signs and chanting slogans like, “Free, free Palestine!” and “Genocide Joe has got to go!"" Attendees paid anywhere from a few hundred dollars to half a million dollars to attend the high-profile fundraiser: https://bit.ly/3TFWnzY:=:https://www.dailywire.com/news/anti-israel-protesters-disrupt-bidens-mega-fundraiser-in-new-york-city",https://www.facebook.com/100059507712961/posts/789326609727589
Mondoweiss,2023-10-20 21:00:35 EDT,63,Stop the genocide in Gaza. #CeasefireNOW Cartoon by Carlos Latuff.,https://www.facebook.com/100064062786653/posts/727971532681600
Joy Reid,2023-12-30 12:59:41 EST,21,The government of @southafrica has filed an ICC complaint against Israel accusing the country of genocide against Palestinians in #gaza. Full story from @bbcnews — https://www.bbc.com/news/world-africa-67844551 Read the filing here: https://www.icj-cij.org/sites/default/files/case-related/192/192-20231228-app-01-00-en.pdf,https://www.facebook.com/100044354412889/posts/931184031703402
The Hill,2024-01-26 12:30:26 EST,6,"Israeli Prime Minister Benjamin Netanyahu struck a defiant tone after the International Court of Justice refused to throw out a genocide case against Israel, saying troops are carrying out a ""sacred mission"" to defend the country and vowing to continue the war in Gaza.",https://www.facebook.com/100059352919301/posts/762338485754575
Party for Socialism and Liberation - PSL,2024-04-13 18:49:01 EDT,78,"NO WAR ON IRAN! After Israel bombed the Iranian Embassy in Damascus, Iran has responded to this act of war. This should not be used as a pretext for further escalation by Israel or Biden. The US-Israeli genocide in Gaza must come to an end — only this can remove the threat of a regional war!",https://www.facebook.com/100050487039985/posts/999966095029616
Joy Reid,2024-01-13 22:47:04 EST,18,"From @apnews — Thousands of demonstrators converged opposite the White House to call for an end to Israeli military action in Gaza, while children joined a pro-Palestinian march through central London as part of a global day of action against the longest and deadliest war between Israel and Palestinians in 75 years. Nearly two-thirds of the 23,843 people killed during Israel’s campaign in Gaza have been women and children, according to the Health Ministry in the Hamas-run territory. People in the U.S. capital held aloft signs questioning President Joe Biden’s viability as a presidential candidate because of his staunch support for Israel in the nearly 100-day war against Hamas. Some of the signs read: “No votes for Genocide Joe,” “Biden has blood on his hands” and “Let Gaza live.” Tap the link in bio for more. #APPhotos by Mark Schiefelbein and Jose Luis Magana",https://www.facebook.com/100044354412889/posts/939292874225851
